gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description filename
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_406504_2	932	1255	324	-1	0.540	11	GGAG/GAGG	GENOMAD.212945.PC	1.528e-26	105	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_406504_3	1364	2092	729	1	0.575	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_406504_4	2093	2575	483	1	0.553	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_514426_1	2	715	714	-1	0.485	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_514426_2	851	1159	309	1	0.463	11	AAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_514426_3	1163	1876	714	-1	0.539	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_514426_4	2312	2827	516	1	0.471	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_514426_5	2824	3387	564	1	0.449	11	AAAAA	GENOMAD.091239.PP	1.157e-19	89	0	0	0	1	NA	NA	NA	COG3447	Integral membrane sensor domain MASE1
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_514426_6	3410	3751	342	1	0.442	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_514426_7	3767	4738	972	1	0.531	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_514426_8	4744	5304	561	-1	0.528	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_630600_1	2	106	105	1	0.410	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_630600_2	348	713	366	-1	0.443	11	GGA/GAG/AGG	GENOMAD.208869.PC	1.416e-33	126	0	0	0	1	NA	NA	NF000005	PF19581;COG3324;TIGR00068;K08234	Predicted enzyme related to lactoylglutathione lyase
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_630600_3	834	1472	639	1	0.393	11	GGA/GAG/AGG	GENOMAD.140350.CP	5.98e-07	52	0	0	0	1	NA	NA	NA	PF01810;K11249;COG1280;TIGR00948	Threonine/homoserine/homoserine lactone efflux protein
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_630600_4	1784	3016	1233	-1	0.575	11	None	GENOMAD.193163.PC	1.033e-31	132	0	0	0	1	NA	NA	NF033135	PF05977;TIGR00903;COG2814;K08225	Transmembrane secretion effector
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_630600_5	3487	3957	471	-1	0.541	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_630600_6	4225	4470	246	-1	0.476	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_717753_1	2	241	240	-1	0.521	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_717753_2	470	961	492	-1	0.476	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_717753_3	1059	1412	354	-1	0.475	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_717753_4	1518	2027	510	1	0.494	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_717753_5	2129	2686	558	1	0.500	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_717753_6	2779	4218	1440	1	0.489	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_717753_7	4244	4759	516	1	0.473	11	AGGA	GENOMAD.142735.PC	5.726e-32	124	0	0	0	1	NA	NA	NA	PF04636;TIGR04029;COG4950	CMD domain protein, Avi_7170 family
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_717753_8	4756	5343	588	1	0.434	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_717753_9	5361	6347	987	1	0.471	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_717753_10	6612	7301	690	1	0.496	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_717753_11	7243	7587	345	1	0.438	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_717753_12	7589	8452	864	1	0.466	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_914091_1	3	83	81	-1	0.481	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_914091_2	99	968	870	-1	0.497	11	None	GENOMAD.172148.PC	2.86e-96	316	0	0	0	1	NA	NA	NA	PF02900;K04101;TIGR02298;COG3384	Catalytic LigB subunit of aromatic ring-opening dioxygenase
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_914091_3	971	1411	441	-1	0.517	11	AGGAG	GENOMAD.190896.PC	4.194e-33	126	0	0	0	1	NA	NA	NA	PF07746;K04100;TIGR02792	protocatechuate 4,5-dioxygenase, alpha subunit
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_914091_4	1411	2328	918	-1	0.526	11	GGA/GAG/AGG	GENOMAD.101065.PP	7.03e-06	50	0	0	0	1	NA	NA	NA	PF04909;K10221;COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_914091_5	2364	3218	855	-1	0.504	11	AGGA	GENOMAD.153564.CP	3.093e-19	91	0	0	0	1	NA	NA	NA	PF00497;TIGR02995;K10039;COG4623	ectoine/hydroxyectoine ABC transporter solute-binding protein
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_914091_6	3265	3948	684	-1	0.534	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_914091_7	4001	5047	1047	-1	0.492	11	GGA/GAG/AGG	GENOMAD.153884.CP	2.188e-06	52	0	0	0	1	NA	NA	NA	PF04909;K03392;COG3618;TIGR00010	Amidohydrolase
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_914091_8	5081	5791	711	-1	0.546	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1006000_1	1	513	513	1	0.468	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1006000_2	680	2155	1476	1	0.554	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1006000_3	2278	3258	981	1	0.514	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1006000_4	3274	4458	1185	1	0.524	11	GGA/GAG/AGG	GENOMAD.195753.PC	8.045e-154	488	0	0	0	1	NA	NA	NA	PF06187;TIGR00674;COG0329;K01714	4-hydroxy-tetrahydrodipicolinate synthase
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1006000_5	4502	4876	375	-1	0.531	11	GGAG/GAGG	GENOMAD.205524.PC	5.408e-37	136	0	0	0	1	NA	NA	NA	PF11533;TIGR02246;COG4319;K01822	conserved hypothetical protein
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1006000_6	4956	6089	1134	-1	0.600	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1094029_1	1048	2220	1173	-1	0.441	11	None	GENOMAD.107971.PP	1.123e-05	50	0	0	0	1	NA	NA	NA	PF01650;COG4249;K22684	Uncharacterized protein, contains caspase domain
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1094029_2	2395	2883	489	1	0.417	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1094029_3	2880	4427	1548	1	0.466	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1094029_4	4424	4927	504	1	0.454	11	AGGAGG	GENOMAD.141807.CP	4.732e-11	63	0	0	0	1	NA	NA	NA	COG5461	Type IV pilus biogenesis protein CpaD/CtpE
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1094029_5	4924	5364	441	1	0.422	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1094029_6	5366	5554	189	1	0.354	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1301118_1	1	1239	1239	-1	0.483	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1301118_2	1282	2127	846	-1	0.530	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1301118_3	2234	2860	627	-1	0.514	11	GGA/GAG/AGG	GENOMAD.162179.PC	1.136e-05	48	0	0	0	1	NA	NA	NA	PF00072;K14987;TIGR02875;COG4566	sporulation transcription factor Spo0A
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1301118_4	2894	5431	2538	-1	0.491	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1301118_5	5565	5741	177	1	0.514	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1362408_1	255	614	360	-1	0.450	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1362408_2	607	885	279	-1	0.466	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1362408_3	1467	2039	573	1	0.490	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1362408_4	2496	2840	345	-1	0.406	11	GGAG/GAGG	GENOMAD.116259.PC	8.456e-20	86	0	0	0	1	NA	NA	NA	COG5569	Periplasmic Cu and Ag efflux protein CusF
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1362408_5	2848	3267	420	-1	0.457	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1362408_6	3357	3851	495	-1	0.497	11	GGAG/GAGG	GENOMAD.170370.PC	5.103e-06	48	0	0	0	1	NA	NA	NA	PF00116;COG4454;TIGR04339;K02638	Uncharacterized copper-binding protein, cupredoxin-like subfamily
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1362408_7	3874	5286	1413	-1	0.575	11	None	GENOMAD.197261.PC	3.076e-05	49	0	0	0	1	NA	NA	NA	K22349;COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1362408_8	5302	5757	456	-1	0.607	11	None	GENOMAD.171558.PC	2.098e-51	179	0	0	0	1	NA	NA	NA	PF02321;K15725;TIGR01845;COG1538	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1412438_1	1	879	879	1	0.482	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1412438_2	992	1297	306	1	0.458	11	AGGA	GENOMAD.116980.PP	9.857e-05	42	0	0	0	1	NA	NA	NA	COG2916;K11685	DNA-binding protein H-NS
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1412438_3	1434	2105	672	1	0.525	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1412438_4	2116	3402	1287	-1	0.515	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1412438_5	3463	4341	879	1	0.511	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1412438_6	4341	4898	558	1	0.539	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin119.fa_plasmid_genes.tsv k99_1412438_7	4899	5684	786	-1	0.509	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin122.fa_plasmid_genes.tsv k99_1022032_1	30	392	363	1	0.667	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin122.fa_plasmid_genes.tsv k99_1022032_2	345	755	411	-1	0.630	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin122.fa_plasmid_genes.tsv k99_1022032_3	911	1903	993	-1	0.683	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin122.fa_plasmid_genes.tsv k99_1022032_4	2001	2693	693	-1	0.652	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_672056_1	281	472	192	-1	0.557	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_672056_2	441	929	489	-1	0.554	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_672056_3	908	1405	498	-1	0.552	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_672056_4	1620	1781	162	-1	0.506	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_672056_5	2043	2279	237	1	0.574	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_672056_6	2260	3399	1140	-1	0.545	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_672056_7	3356	3538	183	-1	0.563	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_1	840	1478	639	1	0.493	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_2	1799	2296	498	1	0.484	11	GGAG/GAGG	GENOMAD.193962.CP	0.000519	42	0	0	0	1	NA	NA	NA	PF05656;COG3152	Uncharacterized membrane protein YhaH, DUF805 family
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_3	2445	6446	4002	1	0.505	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_4	6476	7171	696	1	0.461	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_5	7229	7894	666	1	0.584	11	GGAG/GAGG	GENOMAD.086720.PP	0.0002637	44	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_6	8193	8381	189	-1	0.534	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_7	8378	8905	528	-1	0.545	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_8	8993	10318	1326	-1	0.571	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_9	10886	11239	354	-1	0.551	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_10	11345	11683	339	-1	0.590	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_11	11655	12008	354	-1	0.520	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_12	12120	12611	492	1	0.571	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_13	12611	13393	783	1	0.535	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_14	13537	14037	501	1	0.543	11	GGAG/GAGG	GENOMAD.169291.PP	5.332e-06	48	0	0	0	1	NA	NA	NA	PF13808	DDE_Tnp_1-associated
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_15	13977	14672	696	1	0.519	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_16	14840	15736	897	-1	0.550	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_17	15785	16234	450	-1	0.538	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_18	16253	16840	588	-1	0.560	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_19	17422	18225	804	1	0.512	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_20	18513	19148	636	1	0.533	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_21	19191	19772	582	-1	0.531	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_22	19900	20073	174	-1	0.534	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_23	20048	20284	237	-1	0.489	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_722796_24	20429	22243	1815	1	0.540	11	GGA/GAG/AGG	GENOMAD.089100.VV	0.0007296	45	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_903102_1	88	531	444	1	0.561	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_903102_2	577	1191	615	1	0.548	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_903102_3	1099	1431	333	-1	0.526	11	None	GENOMAD.196535.PC	9.643e-17	77	0	0	0	1	NA	NA	NA	PF05016;COG3668;K19093;TIGR02385	Plasmid stabilization system protein ParE
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_903102_4	1428	1658	231	-1	0.537	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_903102_5	1776	2168	393	-1	0.567	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_903102_6	2165	2551	387	-1	0.488	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_903102_7	2577	2828	252	1	0.532	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_903102_8	2863	3540	678	1	0.558	11	AGGA/GGAG/GAGG	GENOMAD.191446.PC	3.005e-05	47	0	0	0	1	NA	NA	NA	PF13173;K07133;COG1373;TIGR00041	Predicted ATPase, AAA+ superfamily
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_918700_1	382	750	369	-1	0.480	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_918700_2	1121	1840	720	-1	0.521	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_918700_3	1895	2113	219	-1	0.521	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_918700_4	2153	4657	2505	1	0.541	11	GGA/GAG/AGG	GENOMAD.152487.CP	1.649e-05	51	0	0	0	1	NA	NA	NA	PF00032;PF09098;K03888;TIGR01156;COG3245	cytochrome b6/f complex subunit IV
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_918700_5	4672	6165	1494	-1	0.533	11	AGxAGG/AGGxGG	GENOMAD.223646.PV	6.766e-05	48	0	0	0	1	NA	NA	NA	PF13365;TIGR02038;COG3591;K04775	periplasmic serine pepetdase DegS
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_2127748_1	3	869	867	-1	0.543	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_2127748_2	869	2326	1458	-1	0.529	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_2127748_3	2323	3006	684	-1	0.516	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_2127748_4	3227	3979	753	1	0.527	11	None	GENOMAD.153926.CP	7.874e-34	133	0	0	0	1	NA	NA	NA	PF02544;TIGR04571;COG2020	lipid A Kdo2 1-phosphate O-methyltransferase
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_2127748_5	4693	5502	810	-1	0.568	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_2127748_6	6531	6773	243	1	0.543	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_2127748_7	6785	7111	327	1	0.544	11	None	GENOMAD.196535.PC	2.185e-15	73	0	0	0	1	NA	NA	NA	PF05016;COG3668;K19093;TIGR02385	Plasmid stabilization system protein ParE
91629_DAStool_bin12.fa_plasmid_genes.tsv k99_2127748_8	7376	7504	129	-1	0.519	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin130.fa_plasmid_genes.tsv k99_4181_1	2	1891	1890	1	0.380	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin130.fa_plasmid_genes.tsv k99_81479_1	1	204	204	-1	0.382	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin130.fa_plasmid_genes.tsv k99_81479_2	381	815	435	1	0.368	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin130.fa_plasmid_genes.tsv k99_81479_3	842	2347	1506	1	0.391	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin130.fa_plasmid_genes.tsv k99_81479_4	2344	3084	741	1	0.416	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin130.fa_plasmid_genes.tsv k99_81479_5	3081	3278	198	1	0.328	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin130.fa_plasmid_genes.tsv k99_443858_1	2	238	237	1	0.418	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin130.fa_plasmid_genes.tsv k99_443858_2	263	1738	1476	1	0.393	11	TACAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin130.fa_plasmid_genes.tsv k99_443858_3	1822	2388	567	1	0.377	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin130.fa_plasmid_genes.tsv k99_443858_4	2398	3876	1479	1	0.403	11	TAAA	GENOMAD.183295.PC	5.05e-26	116	0	0	0	1	NA	NA	NA	PF03709;K01582;TIGR04301	ornithine decarboxylase SpeF
91629_DAStool_bin130.fa_plasmid_genes.tsv k99_756084_1	3	122	120	1	0.383	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin130.fa_plasmid_genes.tsv k99_756084_2	163	2832	2670	1	0.420	11	None	GENOMAD.065561.PP	2.193e-06	54	0	1	0	1	NA	MOBQ	NA	PF03389;TIGR02768;COG0507	MobA/MobL family
91629_DAStool_bin130.fa_plasmid_genes.tsv k99_756084_3	2966	3334	369	1	0.409	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin130.fa_plasmid_genes.tsv k99_756084_4	3331	3696	366	1	0.451	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91629_DAStool_bin130.fa_plasmid_genes.tsv k99_756084_5	3621	3773	153	-1	0.444	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
