gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description filename
free-coassembly-bin501.contigs.fa_virus_genes.tsv k99_21589100_3	1648	2814	1167	1	0.576	11	GGA/GAG/AGG	GENOMAD.061444.VV	6.583e-40	156	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin501.contigs.fa_virus_genes.tsv k99_21589100_4	2814	3080	267	1	0.532	11	GGA/GAG/AGG	GENOMAD.083501.VV	3.06e-34	126	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin501.contigs.fa_virus_genes.tsv k99_21589100_5	3086	4174	1089	1	0.584	11	AGGA	GENOMAD.099736.VV	1.223e-19	94	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin501.contigs.fa_virus_genes.tsv k99_21589100_6	4190	4645	456	1	0.522	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin501.contigs.fa_virus_genes.tsv k99_23365066_1	1	321	321	1	0.312	11	None	GENOMAD.113946.VV	8.922e-08	51	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin501.contigs.fa_virus_genes.tsv k99_23365066_2	318	1748	1431	1	0.361	11	None	GENOMAD.038922.VV	5.691e-87	298	0	0	1	2561	Caudoviricetes	NA	NA	PF05876;K21523;COG5410	Phage terminase, large subunit GpA
free-coassembly-bin529.contigs.fa_virus_genes.tsv k99_3291393_1	1	513	513	-1	0.359	11	None	GENOMAD.089109.VV	0.0005684	42	0	0	0	1	NA	NA	NA	PF01149;COG0266;TIGR00577;K10563	Formamidopyrimidine-DNA glycosylase N-terminal domain
free-coassembly-bin529.contigs.fa_virus_genes.tsv k99_3291393_2	518	3070	2553	-1	0.368	11	None	GENOMAD.146693.VC	1.582e-15	84	0	0	0	2561	Caudoviricetes	NA	NA	PF00476	DNA polymerase family A
free-coassembly-bin529.contigs.fa_virus_genes.tsv k99_3291393_3	3067	4446	1380	-1	0.371	11	None	GENOMAD.167456.VC	2.107e-29	126	0	0	0	2561	Caudoviricetes	NA	NA	COG0587;K02337	DNA polymerase III, alpha subunit
free-coassembly-bin529.contigs.fa_virus_genes.tsv k99_3371956_1	3	3461	3459	1	0.340	11	None	GENOMAD.140483.VP	2.434e-05	51	0	0	1	2561	Caudoviricetes	NA	NA	PF13550;COG4733	Phage-related protein, tail component
free-coassembly-bin529.contigs.fa_virus_genes.tsv k99_3371956_2	3465	3647	183	1	0.377	11	ATA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin529.contigs.fa_virus_genes.tsv k99_6305694_1	1	387	387	1	0.336	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin529.contigs.fa_virus_genes.tsv k99_6305694_2	462	1832	1371	1	0.363	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin529.contigs.fa_virus_genes.tsv k99_6305694_3	1889	2941	1053	1	0.377	11	AGGAG	GENOMAD.103677.VV	5.089e-12	70	0	0	0	2561	Caudoviricetes	NA	NA	PF13662;COG1658;TIGR00334	5S rRNA maturation endonuclease (Ribonuclease M5), contains TOPRIM domain
free-coassembly-bin529.contigs.fa_virus_genes.tsv k99_16085245_1	1	1053	1053	-1	0.368	11	AGGAG	GENOMAD.030715.VV	7.879e-05	47	0	0	0	2561	Caudoviricetes	NA	NA	PF00268;COG0208;TIGR04171	Ribonucleotide reductase beta subunit, ferritin-like domain
free-coassembly-bin529.contigs.fa_virus_genes.tsv k99_16085245_2	1077	2645	1569	-1	0.388	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin529.contigs.fa_virus_genes.tsv k99_22559136_1	1	516	516	-1	0.331	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin529.contigs.fa_virus_genes.tsv k99_22559136_2	482	700	219	-1	0.324	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin529.contigs.fa_virus_genes.tsv k99_22559136_3	766	2511	1746	-1	0.408	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_2889246_1	1	315	315	-1	0.613	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_2889246_2	305	754	450	-1	0.622	11	None	GENOMAD.127022.VV	7.531e-07	50	0	0	1	2561	Caudoviricetes	NA	NA	PF04586;K06904;COG3740;TIGR01543	Phage head maturation protease
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_2889246_3	751	1011	261	-1	0.598	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_2889246_4	1011	2039	1029	-1	0.626	11	None	GENOMAD.065578.VV	8.538e-42	160	0	0	1	2561	Caudoviricetes	NA	NA	PF04860;PF04233;TIGR01537;COG4695;K06904	phage portal protein, HK97 family
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_7301512_1	3	89	87	-1	0.586	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_7301512_2	140	547	408	1	0.578	11	AGGAG	GENOMAD.134093.VC	1.411e-64	216	0	0	1	2561	Caudoviricetes	NA	NA	PF06199;TIGR02126;COG5437	Phage tail tube protein
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_7301512_3	544	846	303	1	0.571	11	GGA/GAG/AGG	GENOMAD.115235.VV	1.786e-37	136	0	0	1	1	NA	NA	NA	PF11836	Phage tail tube protein, GTA-gp10
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_7301512_4	854	1081	228	1	0.579	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_7301512_5	1074	1661	588	1	0.648	11	GGAG/GAGG	GENOMAD.049689.VV	6.434e-94	304	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_7301512_6	1716	3995	2280	1	0.583	11	GGA/GAG/AGG	GENOMAD.221603.VP	6.848e-79	284	0	0	0	2561	Caudoviricetes	NA	NA	PF17182	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_7301512_7	3995	4057	63	1	0.635	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_8023699_1	2	232	231	1	0.550	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_8023699_2	229	672	444	1	0.493	11	GGA/GAG/AGG	GENOMAD.042473.VV	4.802e-32	123	0	0	0	1	NA	NA	NA	PF13508;COG1247;TIGR02406	L-amino acid N-acyltransferase YncA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_8023699_3	672	2117	1446	1	0.557	11	GGAG/GAGG	GENOMAD.029939.VV	1.854e-107	358	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_8023699_4	2117	2701	585	1	0.631	11	None	GENOMAD.113488.VV	9.274e-12	66	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_12254922_1	3	1196	1194	-1	0.568	11	GGAG/GAGG	GENOMAD.013124.VV	2.61e-23	106	0	0	1	377	Drexlerviridae	NA	NA	PF13262;COG5410	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_12254922_2	1183	1596	414	-1	0.534	11	GGAG/GAGG	GENOMAD.192021.VP	2.605e-06	48	0	0	0	2561	Caudoviricetes	NA	NA	PF18932	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_12254922_3	1589	2920	1332	-1	0.553	11	GGA/GAG/AGG	GENOMAD.208446.VP	8.718e-32	133	0	0	0	2561	Caudoviricetes	NA	NA	PF01555;COG4725;K13581	N6-adenosine-specific RNA methylase IME4
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_12254922_4	3463	3600	138	-1	0.551	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_15085416_1	2	370	369	1	0.566	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_15085416_2	534	998	465	1	0.598	11	AGGA	GENOMAD.065329.VV	1.385e-12	67	0	0	1	2561	Caudoviricetes	NA	NA	PF07141	Putative bacteriophage terminase small subunit
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_15085416_3	976	2292	1317	1	0.620	11	GGA/GAG/AGG	GENOMAD.182459.VP	6.126e-14	77	0	0	0	2561	Caudoviricetes	NA	NA	PF13086	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_15085416_4	2418	2486	69	1	0.609	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_17203326_1	1	126	126	1	0.603	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_17203326_2	136	852	717	1	0.576	11	GGA/GAG/AGG	GENOMAD.080602.VV	1.138e-15	79	0	0	1	2561	Caudoviricetes	NA	NA	PF05135;TIGR02215	phage conserved hypothetical protein, phiE125 gp8 family
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_17203326_3	964	1305	342	1	0.664	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_17203326_4	1547	1999	453	1	0.585	11	AGGA	GENOMAD.102877.VV	1.801e-77	254	0	0	0	1	NA	NA	NA	PF18454	Major tropism determinant N-terminal domain
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_18146972_1	3	1646	1644	1	0.595	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_18146972_2	1647	3185	1539	-1	0.643	11	None	GENOMAD.131841.VV	4.214e-06	52	0	0	0	3032	Kyanoviridae	NA	NA	PF13759	Putative 2OG-Fe(II) oxygenase
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_18146972_3	3182	4315	1134	-1	0.610	11	None	GENOMAD.194090.VC	1.717e-08	59	0	0	0	1	NA	NA	NA	PF05118;TIGR04531	Aspartyl/Asparaginyl beta-hydroxylase
free-coassembly-bin53.contigs.fa_virus_genes.tsv k99_18146972_4	4401	7220	2820	-1	0.585	11	None	GENOMAD.096219.VP	0.0003117	47	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_145150_1	1	390	390	1	0.395	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_145150_2	392	1471	1080	1	0.369	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_145150_3	1489	1725	237	1	0.414	11	TAA	GENOMAD.080801.VV	2.321e-32	120	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_145150_4	1852	2430	579	1	0.339	11	None	GENOMAD.031704.VV	1.357e-49	176	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_145150_5	2434	3102	669	1	0.342	11	None	GENOMAD.019374.VV	7.741e-88	288	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_145150_6	3107	3868	762	1	0.346	11	TAA	GENOMAD.031718.VV	3.22e-21	96	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_344254_1	1	7629	7629	1	0.339	11	None	GENOMAD.021481.VV	4.77e-20	101	0	0	0	5797	Crassvirales	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_541402_1	2	151	150	1	0.293	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_541402_2	148	759	612	1	0.283	11	ATA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_541402_3	966	2951	1986	-1	0.333	11	ATA	GENOMAD.015885.VV	0.0008198	45	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_541402_4	3017	3508	492	-1	0.362	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1322813_1	1	81	81	-1	0.284	11	AAAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1322813_2	83	907	825	1	0.353	11	AAAAA	GENOMAD.219020.VP	3.591e-09	60	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1322813_3	908	2197	1290	1	0.397	11	None	GENOMAD.043383.VV	1.097e-109	362	0	0	1	2561	Caudoviricetes	NA	NA	K06909;COG1783	Phage terminase large subunit
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1322813_4	2210	2359	150	1	0.353	11	AAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1452018_1	3	287	285	-1	0.386	11	AAAA	GENOMAD.038365.VV	1.084e-16	76	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1452018_2	319	1908	1590	-1	0.363	11	AAAA	GENOMAD.049426.VV	1.484e-45	177	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1452018_3	1909	2133	225	-1	0.342	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1452018_4	2133	2318	186	-1	0.323	11	TAA	GENOMAD.065511.VV	7.279e-14	66	0	0	0	1	NA	NA	NA	PF08792;COG4068;K21463;TIGR01206	Predicted nucleic acid-binding protein, contains Zn-ribbon domain
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1452018_5	2326	2883	558	-1	0.333	11	TAA	GENOMAD.040918.VV	1.03e-100	323	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1452018_6	3009	4523	1515	-1	0.418	11	TAA	GENOMAD.050648.VV	2.365e-104	350	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1452018_7	4559	5020	462	-1	0.351	11	TAA	GENOMAD.021407.VV	1.138e-33	128	0	0	0	2561	Caudoviricetes	NA	NA	PF19174	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1452018_8	5032	5733	702	-1	0.350	11	AAAAA	GENOMAD.019443.VV	6.212e-87	286	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1452018_9	5733	6749	1017	-1	0.340	11	AAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1452018_10	6986	7630	645	-1	0.380	11	None	GENOMAD.011762.VV	1.012e-123	391	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1743525_1	139	546	408	1	0.365	11	AAAAAA	GENOMAD.024134.VV	9.751e-19	84	0	0	1	2561	Caudoviricetes	NA	NA	PF05105;TIGR01593;COG4824	toxin secretion/phage lysis holin
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1743525_2	530	991	462	1	0.405	11	TAA	GENOMAD.074854.VV	2.227e-16	78	0	0	0	2561	Caudoviricetes	NA	NA	PF08291	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1743525_3	997	1992	996	1	0.380	11	TAAAA	GENOMAD.012669.VV	1.118e-154	487	0	0	0	2561	Caudoviricetes	NA	NA	PF09949;TIGR01689;K21064;COG4996	capsule biosynthesis phosphatase
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1743525_4	1937	2023	87	1	0.299	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1821938_1	1	1590	1590	-1	0.387	11	AAAT	GENOMAD.136690.VC	1.725e-21	102	0	0	0	2561	Caudoviricetes	NA	NA	PF17975;PF02867;K00527;TIGR02505	ribonucleoside-triphosphate reductase, adenosylcobalamin-dependent
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1821938_2	1768	2271	504	1	0.353	11	AAAAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_1821938_3	2253	2549	297	1	0.337	11	AAAA	GENOMAD.079378.VV	4.377e-12	63	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_2418670_1	1	432	432	1	0.375	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_2418670_2	435	3164	2730	1	0.384	11	AAAAA	GENOMAD.014622.VV	0.0	1222	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_2418670_3	3282	4526	1245	1	0.370	11	AAAA	GENOMAD.014431.VV	1.995e-124	404	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_2418670_4	4725	4898	174	1	0.397	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_3422129_1	1	573	573	-1	0.366	11	TAAAA	GENOMAD.050188.VV	8.74e-10	60	0	0	0	5797	Crassvirales	NA	NA	COG0692;TIGR00628	Uracil DNA glycosylase
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_3422129_2	606	959	354	1	0.376	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_3422129_3	960	1355	396	-1	0.359	11	TAA	GENOMAD.054903.VV	2.03e-17	80	0	0	0	1	NA	NA	NA	PF16784	Putative HNHc nuclease
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_3422129_4	1367	2473	1107	-1	0.348	11	TAA	GENOMAD.102951.VV	2.246e-79	271	0	0	0	1	NA	NA	NA	PF04851;TIGR04095;COG1111;K17677	DNA phosphorothioation system restriction enzyme
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_3422129_5	2415	2714	300	-1	0.317	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_5381865_1	1	96	96	1	0.333	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_5381865_2	189	3029	2841	1	0.378	11	AAAAA	GENOMAD.090091.VV	1.925e-05	51	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_5535109_1	45	383	339	1	0.345	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_5535109_2	383	703	321	1	0.358	11	AAAAT	GENOMAD.055123.VV	2.012e-15	73	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_5535109_3	694	1083	390	1	0.341	11	None	GENOMAD.055924.VV	2.298e-48	169	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_5535109_4	1070	1498	429	1	0.361	11	AAAT	GENOMAD.107060.VV	4.235e-13	68	0	0	0	1	NA	NA	NA	PF18289;COG0776;TIGR00987;K04764	CCDC81 eukaryotic HU domain 2
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_5535109_5	1455	1760	306	1	0.366	11	AAA	GENOMAD.029873.VV	2.509e-42	150	0	0	0	2561	Caudoviricetes	NA	NA	PF19668	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_5535109_6	1763	2614	852	1	0.363	11	AAAA	GENOMAD.038564.VV	1.162e-66	230	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_5535109_7	2614	3129	516	1	0.360	11	AAA	GENOMAD.051035.VV	4.357e-78	257	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_5535109_8	3116	3325	210	1	0.348	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_5535109_9	3329	5065	1737	1	0.385	11	None	GENOMAD.005047.VV	2.355e-305	936	0	0	1	2561	Caudoviricetes	NA	NA	PF04466;COG5525	Phage terminase, large subunit GpA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_6446885_1	3	3500	3498	-1	0.339	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_6446885_2	3524	8473	4950	-1	0.366	11	AAA	GENOMAD.017295.VV	1.072e-09	66	0	0	0	5797	Crassvirales	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_6446885_3	8475	10460	1986	-1	0.360	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_6728968_1	1	393	393	1	0.382	11	None	GENOMAD.078784.VV	1.174e-39	144	0	0	1	2561	Caudoviricetes	NA	NA	PF13479;TIGR01618;COG1618;K04484	phage nucleotide-binding protein
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_6728968_2	412	1170	759	1	0.365	11	AAAAA	GENOMAD.037019.VV	9.961e-31	124	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_6728968_3	1239	2240	1002	1	0.323	11	None	GENOMAD.013525.VV	2.543e-59	211	0	0	0	2561	Caudoviricetes	NA	NA	COG1658	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_6728968_4	2263	2724	462	1	0.344	11	AAA	GENOMAD.070572.VV	3.533e-38	141	0	0	1	2561	Caudoviricetes	NA	NA	PF19835;TIGR01453	Putative endonuclease segE, GIY-YIG domain
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_6728968_5	2730	3269	540	1	0.343	11	AAAAT	GENOMAD.022457.VV	2.436e-88	287	0	0	0	5797	Crassvirales	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_6728968_6	3291	3773	483	1	0.313	11	AAAT	GENOMAD.022457.VV	1.899e-73	243	0	0	0	5797	Crassvirales	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_6728968_7	3770	4297	528	1	0.341	11	AATAA	GENOMAD.050333.VV	7.944e-48	170	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_6728968_8	4328	4678	351	1	0.359	11	AAAA	GENOMAD.014082.VV	3.324e-14	70	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_6728968_9	4684	6666	1983	1	0.340	11	AAAAT	GENOMAD.002123.VV	1.434e-232	730	0	0	0	5797	Crassvirales	NA	NA	PF00136	DNA polymerase family B
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_6728968_10	6663	7481	819	1	0.342	11	AAAAT	GENOMAD.123487.VV	4.988e-52	187	0	0	0	1	NA	NA	NA	PF12987;TIGR03299	phage/plasmid-like protein TIGR03299
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_6728968_11	7492	7641	150	1	0.307	11	AAAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_6889687_1	1	378	378	-1	0.357	11	AAAAAA	GENOMAD.000526.VV	4.492e-23	96	0	0	1	2561	Caudoviricetes	NA	NA	PF20459;TIGR01540	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_6889687_2	391	2202	1812	-1	0.383	11	AAT	GENOMAD.001451.VV	1.33e-118	396	0	0	1	2561	Caudoviricetes	NA	NA	PF04860;TIGR01540;COG5518	phage portal protein, PBSX family
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_6889687_3	2195	2326	132	-1	0.333	11	None	GENOMAD.050811.VV	3.236e-20	83	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_7168469_1	2	229	228	1	0.377	11	None	GENOMAD.004300.VV	1.438e-06	46	0	0	1	2561	Caudoviricetes	NA	NA	TIGR01725	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_7168469_2	226	2022	1797	1	0.334	11	AAAA	GENOMAD.011217.VV	1.289e-31	135	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_7168469_3	2033	2347	315	1	0.375	11	TAA	GENOMAD.040967.VV	4.099e-07	49	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_8110455_1	2	649	648	-1	0.333	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_8110455_2	659	2608	1950	-1	0.347	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_10550624_1	1	243	243	-1	0.342	11	AAAA	GENOMAD.030911.VV	1.151e-17	78	0	0	0	5797	Crassvirales	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_10550624_2	266	556	291	-1	0.351	11	TAA	GENOMAD.013525.VV	2.011e-34	127	0	0	0	2561	Caudoviricetes	NA	NA	COG1658	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_10550624_3	648	1022	375	-1	0.341	11	AAA	GENOMAD.166458.VP	7.495e-08	52	0	0	0	1	NA	NA	NA	NA	NA
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_10550624_4	1162	1596	435	-1	0.384	11	None	GENOMAD.106245.VV	3.641e-42	152	0	0	0	2561	Caudoviricetes	NA	NA	PF00692;PF14902;TIGR00576;COG0756	deoxyuridine 5'-triphosphate nucleotidohydrolase (dut)
free-coassembly-bin55.contigs.fa_virus_genes.tsv k99_10550624_5	1750	1986	237	-1	0.312	11	None	GENOMAD.160984.VV	1.171e-16	75	0	0	0	1	NA	NA	NA	NA	NA
