seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes filename
particle-coassembly-bin311.contigs.fa_plasmid_summary.tsv k99_16049795	4034	No terminal repeats	6	11	0.9486	NA	0	0.8879	NA	NA
particle-coassembly-bin311.contigs.fa_plasmid_summary.tsv k99_13517070	3939	No terminal repeats	6	11	0.8160	NA	0	0.0000	NA	NA
particle-coassembly-bin311.contigs.fa_plasmid_summary.tsv k99_11294951	5301	No terminal repeats	3	11	0.7501	NA	0	0.4082	NA	NA
particle-coassembly-bin311.contigs.fa_plasmid_summary.tsv k99_18707369	3248	No terminal repeats	6	11	0.7172	NA	0	0.5108	NA	NA
particle-coassembly-bin313.contigs.fa_plasmid_summary.tsv k99_4952622	3393	No terminal repeats	5	11	0.8170	NA	0	0.0000	NA	NA
particle-coassembly-bin323.contigs.fa_plasmid_summary.tsv k99_17539754	3214	No terminal repeats	6	11	0.7700	NA	0	0.4538	NA	NA
particle-coassembly-bin323.contigs.fa_plasmid_summary.tsv k99_16293046	6149	No terminal repeats	6	11	0.7079	NA	0	1.1523	NA	NA
particle-coassembly-bin324.contigs.fa_plasmid_summary.tsv k99_1055527	2907	No terminal repeats	5	11	0.9216	NA	0	1.0189	NA	NA
particle-coassembly-bin324.contigs.fa_plasmid_summary.tsv k99_4052132	8149	No terminal repeats	9	11	0.7042	NA	0	0.3935	NA	NA
particle-coassembly-bin337.contigs.fa_plasmid_summary.tsv k99_13800366	2713	No terminal repeats	5	11	0.8913	NA	0	0.9344	NA	NA
particle-coassembly-bin337.contigs.fa_plasmid_summary.tsv k99_1164751	6945	No terminal repeats	5	11	0.8293	NA	0	2.2649	NA	NA
particle-coassembly-bin337.contigs.fa_plasmid_summary.tsv k99_16201498	3783	No terminal repeats	9	11	0.7417	NA	0	1.4918	NA	NA
particle-coassembly-bin337.contigs.fa_plasmid_summary.tsv k99_13280917	2764	No terminal repeats	4	11	0.7174	NA	0	0.0000	NA	NA
particle-coassembly-bin343.contigs.fa_plasmid_summary.tsv k99_2064601	11277	No terminal repeats	12	11	0.9200	NA	0	0.0592	NA	NA
particle-coassembly-bin343.contigs.fa_plasmid_summary.tsv k99_620574	3813	No terminal repeats	7	11	0.8594	NA	0	0.8545	NA	NA
particle-coassembly-bin343.contigs.fa_plasmid_summary.tsv k99_1415505	5562	No terminal repeats	10	11	0.7973	NA	0	0.0000	NA	NA
particle-coassembly-bin345.contigs.fa_plasmid_summary.tsv k99_3243210	2613	No terminal repeats	3	11	0.9006	NA	0	1.6156	NA	NA
particle-coassembly-bin345.contigs.fa_plasmid_summary.tsv k99_14858081	2943	No terminal repeats	3	11	0.8723	NA	0	0.0000	NA	NA
particle-coassembly-bin345.contigs.fa_plasmid_summary.tsv k99_6182106	4770	No terminal repeats	6	11	0.7172	NA	0	0.3145	NA	NA
particle-coassembly-bin346.contigs.fa_plasmid_summary.tsv k99_295241	3162	No terminal repeats	3	11	0.7122	NA	0	0.0000	NA	NA
particle-coassembly-bin347.contigs.fa_plasmid_summary.tsv k99_4025550	7708	No terminal repeats	11	11	0.9758	NA	0	3.9668	NA	NA
particle-coassembly-bin347.contigs.fa_plasmid_summary.tsv k99_4541256.2	12830	No terminal repeats	14	11	0.9742	NA	0	0.7564	NA	NA
particle-coassembly-bin347.contigs.fa_plasmid_summary.tsv k99_6337656	3093	No terminal repeats	4	11	0.8203	NA	0	0.0000	NA	NA
particle-coassembly-bin347.contigs.fa_plasmid_summary.tsv k99_5032487	2502	No terminal repeats	3	11	0.8137	NA	0	0.0000	NA	NA
particle-coassembly-bin347.contigs.fa_plasmid_summary.tsv k99_9017700	3022	No terminal repeats	4	11	0.8046	NA	0	0.5645	NA	NA
particle-coassembly-bin347.contigs.fa_plasmid_summary.tsv k99_793657	5087	No terminal repeats	4	11	0.7644	NA	0	1.3165	NA	NA
particle-coassembly-bin347.contigs.fa_plasmid_summary.tsv k99_7099730	2813	No terminal repeats	3	11	0.7515	NA	0	0.4892	NA	NA
particle-coassembly-bin347.contigs.fa_plasmid_summary.tsv k99_2181895	17583	No terminal repeats	18	11	0.7168	NA	0	0.1468	NA	NA
particle-coassembly-bin359.contigs.fa_plasmid_summary.tsv k99_7787344	4756	No terminal repeats	5	11	0.9529	NA	0	2.1157	NA	NA
particle-coassembly-bin359.contigs.fa_plasmid_summary.tsv k99_17643925	3730	No terminal repeats	7	11	0.9241	NA	0	2.2808	NA	NA
particle-coassembly-bin359.contigs.fa_plasmid_summary.tsv k99_1237985	5148	No terminal repeats	8	11	0.8973	NA	0	1.1285	NA	NA
particle-coassembly-bin359.contigs.fa_plasmid_summary.tsv k99_7315602	5609	No terminal repeats	7	11	0.8407	NA	0	0.2763	NA	NA
particle-coassembly-bin359.contigs.fa_plasmid_summary.tsv k99_7646064	4521	No terminal repeats	5	11	0.8187	NA	0	1.2604	NA	NA
particle-coassembly-bin359.contigs.fa_plasmid_summary.tsv k99_5106264	4888	No terminal repeats	8	11	0.8022	NA	0	1.1342	NA	NF033088
particle-coassembly-bin359.contigs.fa_plasmid_summary.tsv k99_3521230	4228	No terminal repeats	6	11	0.7204	NA	0	0.8828	NA	NA
particle-coassembly-bin363.contigs.fa_plasmid_summary.tsv k99_9054476	2501	No terminal repeats	3	11	0.8702	NA	0	1.7183	NA	NA
particle-coassembly-bin399.contigs.fa_plasmid_summary.tsv k99_13923810	5672	No terminal repeats	13	11	0.9671	NA	0	2.1234	NA	NA
particle-coassembly-bin3.contigs.fa_plasmid_summary.tsv k99_424241	3422	No terminal repeats	2	11	0.8849	NA	0	1.7183	NA	NA
particle-coassembly-bin3.contigs.fa_plasmid_summary.tsv k99_428656	2977	No terminal repeats	5	11	0.8589	NA	0	2.1795	NA	NA
particle-coassembly-bin3.contigs.fa_plasmid_summary.tsv k99_7248853	3198	No terminal repeats	4	11	0.7950	NA	0	0.0000	NA	NA
particle-coassembly-bin3.contigs.fa_plasmid_summary.tsv k99_17924153	11519	No terminal repeats	18	11	0.7228	NA	0	0.2250	NA	NA
particle-coassembly-bin408.contigs.fa_plasmid_summary.tsv k99_12126284	1078	No terminal repeats	2	11	0.8237	NA	1	0.9963	NA	NA
particle-coassembly-bin408.contigs.fa_plasmid_summary.tsv k99_6287421	4618	No terminal repeats	4	11	0.8065	NA	0	0.5333	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_5751923.0	10000	No terminal repeats	13	11	0.9930	NA	0	8.3067	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_8672374	3314	No terminal repeats	4	11	0.9867	NA	0	2.8406	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_3901577	3298	No terminal repeats	4	11	0.9687	NA	3	3.2347	T_virB6;T_virB9;T_virB10	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_3362597	3504	No terminal repeats	5	11	0.9648	NA	1	1.1374	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_11034741	2265	No terminal repeats	4	11	0.9562	NA	1	1.6385	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_9391336	4196	No terminal repeats	3	11	0.9561	NA	0	0.9178	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_670678.2	10000	No terminal repeats	7	11	0.9417	NA	0	2.4750	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_6581105.1	11201	No terminal repeats	12	11	0.9400	NA	0	1.7007	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_18280856	4974	No terminal repeats	8	11	0.9346	NA	0	2.6426	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_17643780	2783	No terminal repeats	4	11	0.9131	NA	0	0.8581	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_5751923.1	10053	No terminal repeats	10	11	0.9099	NA	0	2.8034	NA	NF012178
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_11384222	3586	No terminal repeats	5	11	0.9053	NA	0	0.0000	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_13690787	5170	No terminal repeats	5	11	0.8816	NA	0	0.7972	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_3137074	5183	No terminal repeats	6	11	0.8712	NA	0	2.0754	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_816282	4344	No terminal repeats	7	11	0.8548	NA	0	0.4370	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_4278008	2832	No terminal repeats	4	11	0.8462	NA	0	2.0268	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_8406885.1	10000	No terminal repeats	10	11	0.8439	NA	0	2.0298	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_3587719	4531	No terminal repeats	6	11	0.8340	NA	0	0.5097	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_12517423	3622	No terminal repeats	2	11	0.8330	NA	0	0.0000	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_3942604	5145	No terminal repeats	5	11	0.8324	NA	0	1.5881	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_3018174	4030	No terminal repeats	5	11	0.8252	NA	0	0.0000	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_374387	4776	No terminal repeats	4	11	0.8247	NA	0	0.0000	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_5785112	3433	No terminal repeats	4	11	0.8228	NA	0	0.7281	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_4242057	2799	No terminal repeats	2	11	0.8204	NA	0	0.0000	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_783231	2724	No terminal repeats	4	11	0.8177	NA	0	0.0000	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_6601885	2747	No terminal repeats	3	11	0.8111	NA	0	0.0000	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_11107089	6634	No terminal repeats	6	11	0.8087	NA	0	0.0000	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_712991	3916	No terminal repeats	4	11	0.8058	NA	0	0.0000	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_3056349	5348	No terminal repeats	4	11	0.8032	NA	0	0.2485	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_7565682	3395	No terminal repeats	5	11	0.8005	NA	0	0.0000	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_9080688	2786	No terminal repeats	3	11	0.7998	NA	0	0.0000	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_2251818	15185	No terminal repeats	12	11	0.7971	NA	0	0.5142	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_6984569	3519	No terminal repeats	4	11	0.7952	NA	0	0.6620	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_5937401	2884	No terminal repeats	4	11	0.7944	NA	0	0.0000	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_1553427	4235	No terminal repeats	7	11	0.7938	NA	0	0.0000	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_7537456	5890	No terminal repeats	5	11	0.7899	NA	0	1.7345	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_3343505	2959	No terminal repeats	5	11	0.7869	NA	0	0.0000	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_1924064	3643	No terminal repeats	7	11	0.7850	NA	0	1.0359	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_7700299	2586	No terminal repeats	6	11	0.7810	NA	0	0.0000	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_1264060	2843	No terminal repeats	6	11	0.7690	NA	0	0.0762	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_19471549	4471	No terminal repeats	3	11	0.7512	NA	0	0.7657	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_864914	3493	No terminal repeats	3	11	0.7424	NA	1	1.2259	F_traG	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_15259584	4646	No terminal repeats	4	11	0.7360	NA	0	0.5135	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_374521	3502	No terminal repeats	3	11	0.7222	NA	0	0.0000	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_summary.tsv k99_1291494	6307	No terminal repeats	6	11	0.7215	NA	0	0.0000	NA	NA
particle-coassembly-bin467.contigs.fa_plasmid_summary.tsv k99_14742358	4109	No terminal repeats	5	11	0.7365	NA	0	0.2912	NA	NA
particle-coassembly-bin48.contigs.fa_plasmid_summary.tsv k99_17820044	7013	No terminal repeats	14	11	0.9271	NA	0	0.8784	NA	NA
particle-coassembly-bin501.contigs.fa_plasmid_summary.tsv k99_7487477	4068	No terminal repeats	2	11	0.9143	NA	0	0.9952	NA	NA
particle-coassembly-bin501.contigs.fa_plasmid_summary.tsv k99_3915729	2711	No terminal repeats	3	11	0.8972	NA	0	0.6847	NA	NA
particle-coassembly-bin501.contigs.fa_plasmid_summary.tsv k99_6978788	5863	No terminal repeats	3	11	0.7342	NA	0	2.2556	NA	NA
particle-coassembly-bin506.contigs.fa_plasmid_summary.tsv k99_2460990	8742	No terminal repeats	12	11	0.7252	NA	0	0.0261	NA	NA
particle-coassembly-bin511.contigs.fa_plasmid_summary.tsv k99_1801438	2960	No terminal repeats	3	11	0.9290	NA	0	1.3375	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_11957840	2639	No terminal repeats	4	11	0.9773	NA	0	1.4637	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_8703323	5332	No terminal repeats	8	11	0.9759	NA	0	2.3920	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_18363206	4483	No terminal repeats	4	11	0.9626	NA	0	2.4847	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_11262759	2774	No terminal repeats	4	11	0.9563	NA	0	1.5568	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_7157807	2251	No terminal repeats	3	11	0.9544	NA	1	2.0586	virb4;C_alr7204	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_11992911	2737	No terminal repeats	4	11	0.9440	NA	0	0.8311	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_17098369	4923	No terminal repeats	3	11	0.9364	NA	0	1.2398	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_3310610	2549	No terminal repeats	4	11	0.9364	NA	0	1.4635	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_14069606	3690	No terminal repeats	9	11	0.9222	NA	0	0.2794	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_6705907	2696	No terminal repeats	5	11	0.9021	NA	0	0.0000	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_5109845	3580	No terminal repeats	6	11	0.8935	NA	0	0.0000	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_8917818	4572	No terminal repeats	7	11	0.8928	NA	0	1.0969	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_4231270	2934	No terminal repeats	4	11	0.8788	NA	0	1.1072	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_10327500	3956	No terminal repeats	7	11	0.8734	NA	0	0.9199	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_11753299	3692	No terminal repeats	4	11	0.8639	NA	0	1.0774	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_14342711	2744	No terminal repeats	2	11	0.8631	NA	0	0.0000	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_879373	5513	No terminal repeats	9	11	0.8555	NA	0	0.3142	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_2822383	2992	No terminal repeats	5	11	0.8554	NA	0	0.0000	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_862292	4678	No terminal repeats	3	11	0.8407	NA	0	0.0000	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_4351966	2855	No terminal repeats	6	11	0.8376	NA	0	0.4542	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_10921833	3211	No terminal repeats	4	11	0.8325	NA	0	0.0000	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_5965639	2684	No terminal repeats	3	11	0.8299	NA	0	0.7208	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_14941812	4337	No terminal repeats	4	11	0.8291	NA	0	1.4171	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_7942906	2874	No terminal repeats	3	11	0.8245	NA	0	1.6609	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_3060371	3367	No terminal repeats	3	11	0.8211	NA	0	0.0000	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_11798983	3560	No terminal repeats	3	11	0.7964	NA	0	0.0000	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_689569	2611	No terminal repeats	7	11	0.7779	NA	0	0.7796	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_10382447	3476	No terminal repeats	3	11	0.7757	NA	0	1.6410	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_3894330	5520	No terminal repeats	4	11	0.7675	NA	0	0.0000	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_10568207	3864	No terminal repeats	4	11	0.7619	NA	0	0.8559	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_8589929	2610	No terminal repeats	3	11	0.7572	NA	0	0.0000	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_5464855	4520	No terminal repeats	5	11	0.7517	NA	0	0.0000	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_8382278	2597	No terminal repeats	2	11	0.7425	NA	0	0.0000	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_1225693	3322	No terminal repeats	6	11	0.7254	NA	0	0.6438	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_1556712	3720	No terminal repeats	3	11	0.7219	NA	0	0.0000	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_3034551	4286	No terminal repeats	4	11	0.7099	NA	0	0.1625	NA	NA
particle-coassembly-bin535.contigs.fa_plasmid_summary.tsv k99_4263661	2534	No terminal repeats	4	11	0.7034	NA	0	0.6634	NA	NA
particle-coassembly-bin537.contigs.fa_plasmid_summary.tsv k99_4704282	3373	No terminal repeats	4	11	0.9565	NA	0	0.6471	NA	NA
particle-coassembly-bin537.contigs.fa_plasmid_summary.tsv k99_12433404	3392	No terminal repeats	5	11	0.8880	NA	0	2.6144	NA	NA
particle-coassembly-bin537.contigs.fa_plasmid_summary.tsv k99_578570	19880	No terminal repeats	35	11	0.8760	NA	0	0.9559	NA	NA
particle-coassembly-bin537.contigs.fa_plasmid_summary.tsv k99_1409333	4226	No terminal repeats	7	11	0.7540	NA	0	0.9787	NA	NA
particle-coassembly-bin537.contigs.fa_plasmid_summary.tsv k99_18531191	15342	No terminal repeats	7	11	0.7533	NA	0	1.9211	NA	NA
particle-coassembly-bin542.contigs.fa_plasmid_summary.tsv k99_6015930.1	10000	No terminal repeats	12	11	0.9904	NA	8	14.5351	F_traK;F_traV;F_traW;F_traU;F_trbC	NA
particle-coassembly-bin542.contigs.fa_plasmid_summary.tsv k99_5879618	19402	No terminal repeats	18	11	0.8189	NA	0	2.6555	NA	NA
particle-coassembly-bin542.contigs.fa_plasmid_summary.tsv k99_6814285	5281	No terminal repeats	7	11	0.8033	NA	0	0.2961	NA	NA
particle-coassembly-bin542.contigs.fa_plasmid_summary.tsv k99_4411731	12768	No terminal repeats	13	11	0.7670	NA	0	1.8882	NA	NF033135
particle-coassembly-bin542.contigs.fa_plasmid_summary.tsv k99_3433628	18540	No terminal repeats	19	11	0.7189	NA	0	0.7610	NA	NA
particle-coassembly-bin549.contigs.fa_plasmid_summary.tsv k99_10911517.0	10000	No terminal repeats	12	11	0.8242	NA	0	1.9044	NA	NF000402
particle-coassembly-bin549.contigs.fa_plasmid_summary.tsv k99_13316357	5781	No terminal repeats	5	11	0.7341	NA	0	0.2777	NA	NA
particle-coassembly-bin549.contigs.fa_plasmid_summary.tsv k99_7991812	5796	No terminal repeats	6	11	0.7062	NA	0	0.0166	NA	NA
particle-coassembly-bin553.contigs.fa_plasmid_summary.tsv k99_12788275	6244	No terminal repeats	8	11	0.8737	NA	3	3.5660	virb4;F_traB;F_traE	NA
particle-coassembly-bin62.contigs.fa_plasmid_summary.tsv k99_9698059	6072	No terminal repeats	6	11	0.8425	NA	0	0.2639	NA	NA
particle-coassembly-bin62.contigs.fa_plasmid_summary.tsv k99_8525197.1	16131	No terminal repeats	11	11	0.8342	NA	0	1.6998	NA	NA
particle-coassembly-bin62.contigs.fa_plasmid_summary.tsv k99_7520104	2756	No terminal repeats	3	11	0.8174	NA	0	0.9450	NA	NA
particle-coassembly-bin62.contigs.fa_plasmid_summary.tsv k99_227212	8544	No terminal repeats	9	11	0.7484	NA	1	0.9242	NA	NA
particle-coassembly-bin67.contigs.fa_plasmid_summary.tsv k99_12311349	5597	No terminal repeats	4	11	0.8881	NA	0	1.5752	NA	NA
particle-coassembly-bin67.contigs.fa_plasmid_summary.tsv k99_1558118	5343	No terminal repeats	2	11	0.8641	NA	0	1.0062	NA	NA
particle-coassembly-bin85.contigs.fa_plasmid_summary.tsv k99_18545966	12854	No terminal repeats	14	11	0.9223	NA	7	9.1807	T_virB2;T_virB3;virb4;T_virB5;T_virB6;T_virB8;T_virB9	NF000272
particle-coassembly-bin85.contigs.fa_plasmid_summary.tsv k99_6378477	6183	No terminal repeats	8	11	0.8475	NA	3	3.5951	F_traB;F_traV;virb4	NA
particle-coassembly-bin85.contigs.fa_plasmid_summary.tsv k99_11737518	4337	No terminal repeats	6	11	0.7904	NA	2	2.2601	T_virB10;T_virB9	NA
particle-coassembly-bin85.contigs.fa_plasmid_summary.tsv k99_6839257	3811	No terminal repeats	3	11	0.7389	NA	0	0.0000	NA	NA
particle-coassembly-bin87.contigs.fa_plasmid_summary.tsv k99_9885908	3530	No terminal repeats	3	11	0.8297	NA	0	0.0000	NA	NA
particle-coassembly-bin87.contigs.fa_plasmid_summary.tsv k99_1040845	2795	No terminal repeats	4	11	0.7940	NA	0	0.0000	NA	NA
particle-coassembly-bin90.contigs.fa_plasmid_summary.tsv k99_15532129	3340	No terminal repeats	4	11	0.8012	NA	0	0.0000	NA	NA
particle-coassembly-bin90.contigs.fa_plasmid_summary.tsv k99_8821998	7335	No terminal repeats	7	11	0.7904	NA	0	1.8469	NA	NA
particle-coassembly-bin90.contigs.fa_plasmid_summary.tsv k99_11166676	3211	No terminal repeats	2	11	0.7402	NA	0	0.0000	NA	NA
